Platinum  Palladium  Nickel  Cobalt  Iron  Oxygen
   1.000000000000000
 26.8390302326635251 -15.5088069955373857  0.2610371749561117
  0.0000000000000000 31.1794617591341989 -0.0663812827791770
  0.0000000000000000  0.0000000000000000 22.9220064906261953
Pt Pd Ni Co Fe O
   171   126   144   135   144   1
Selective dynamics
Direct
  0.9777533333333336  0.4270400000000003  0.4646299999999995   F   F   F
  0.1183300000000001  0.7083333333333333  0.0901900000000000   F   F   F
  0.2294700000000001  0.6806633333333334  0.1879499999999999   F   F   F
  0.2299000000000000  0.9292066666666666  0.1880700000000000   F   F   F
  0.2003233333333334  0.7044866666666667  0.0949299999999998   F   F   F
  0.1450433333333333  0.7601633333333332  0.4674699999999990   F   F   F
  0.0870166666666670  0.8158299999999998  0.2794699999999994   F   F   F
  0.2306099999999999  0.8442500000000001  0.1878999999999998   F   F   F
  0.0054833333333335  0.9841766666666661  0.2805399999999997   F   F   F
  0.2013933333333334  0.7866966666666666  0.3748700000000000   F   F   F
  0.1120300000000004  0.7884166666666668  0.0953499999999999   F   F   F
  0.0355433333333334  0.7878199999999999  0.0942399999999999   F   F   F
  0.2828233333333334  0.7068266666666667  0.3711599999999992   F   F   F
  0.2819333333333334  0.8708166666666667  0.0942200000000000   F   F   F
  0.0042533333333333  0.8145999999999995  0.2780499999999996   F   F   F
  0.2293833333333332  0.7606600000000000  0.1882599999999996   F   F   F
  0.3110866666666667  0.7603733333333336  0.4646299999999994   F   F   F
  0.4516633333333335  0.7083333333333333  0.0901900000000000   F   F   F
  0.5628033333333333  0.6806633333333334  0.1879499999999999   F   F   F
  0.5632333333333336  0.9292066666666665  0.1880700000000000   F   F   F
  0.5336566666666669  0.7044866666666667  0.0949299999999998   F   F   F
  0.4783766666666667  0.7601633333333331  0.4674699999999990   F   F   F
  0.4203500000000005  0.8158299999999997  0.2794699999999994   F   F   F
  0.5639433333333335  0.8442499999999999  0.1878999999999998   F   F   F
  0.3388166666666669  0.9841766666666661  0.2805399999999998   F   F   F
  0.5347266666666669  0.7866966666666664  0.3748700000000000   F   F   F
  0.4453633333333338  0.7884166666666668  0.0953499999999999   F   F   F
  0.3688766666666667  0.7878199999999999  0.0942399999999999   F   F   F
  0.6161566666666669  0.7068266666666667  0.3711599999999990   F   F   F
  0.6152666666666669  0.8708166666666666  0.0942200000000000   F   F   F
  0.3375866666666666  0.8145999999999998  0.2780499999999996   F   F   F
  0.5627166666666668  0.7606599999999999  0.1882599999999996   F   F   F
  0.6444200000000002  0.7603733333333335  0.4646299999999994   F   F   F
  0.7849966666666669  0.7083333333333333  0.0901900000000000   F   F   F
  0.8961366666666667  0.6806633333333334  0.1879499999999999   F   F   F
  0.8965666666666670  0.9292066666666663  0.1880700000000000   F   F   F
  0.8669900000000003  0.7044866666666667  0.0949299999999998   F   F   F
  0.8117100000000002  0.7601633333333333  0.4674699999999990   F   F   F
  0.7536833333333338  0.8158299999999998  0.2794699999999994   F   F   F
  0.8972766666666668  0.8442499999999999  0.1878999999999998   F   F   F
  0.6721500000000005  0.9841766666666663  0.2805399999999998   F   F   F
  0.8680600000000003  0.7866966666666665  0.3748700000000001   F   F   F
  0.7786966666666671  0.7884166666666668  0.0953499999999999   F   F   F
  0.7022100000000001  0.7878200000000000  0.0942399999999999   F   F   F
  0.9494900000000003  0.7068266666666668  0.3711599999999992   F   F   F
  0.9486000000000002  0.8708166666666668  0.0942200000000000   F   F   F
  0.6709200000000002  0.8145999999999995  0.2780499999999996   F   F   F
  0.8960500000000001  0.7606599999999999  0.1882599999999996   F   F   F
  0.9777533333333336  0.7603733333333335  0.4646299999999995   F   F   F
  0.3129766666666668  0.1783566666666667  0.4661399999999996   F   F   F
  0.1161766666666667  0.1229033333333335  0.3784100000000001   F   F   F
  0.3118233333333337  0.0940800000000001  0.1897199999999997   F   F   F
  0.0594533333333333  0.2631033333333329  0.4661499999999996   F   F   F
  0.2571466666666667  0.1489866666666668  0.2772999999999994   F   F   F
  0.3164833333333334  0.0096100000000001  0.4660399999999996   F   F   F
  0.1155733333333333  0.2054033333333332  0.3781799999999994   F   F   F
  0.1754833333333332  0.3183799999999997  0.2841299999999995   F   F   F
  0.1429800000000002  0.0107966666666668  0.4670299999999991   F   F   F
  0.0577066666666667  0.0943899999999999  0.1865099999999996   F   F   F
  0.2588833333333334  0.0701400000000002  0.2802799999999995   F   F   F
  0.3130366666666666  0.0160900000000003  0.1873999999999997   F   F   F
  0.2560666666666667  0.2334666666666668  0.2804099999999997   F   F   F
  0.2004100000000002  0.2899033333333330  0.0889399999999998   F   F   F
  0.0350900000000001  0.2874666666666663  0.3797699999999999   F   F   F
  0.6463100000000001  0.1783566666666666  0.4661399999999996   F   F   F
  0.4495100000000000  0.1229033333333335  0.3784100000000001   F   F   F
  0.6451566666666670  0.0940800000000000  0.1897199999999998   F   F   F
  0.3927866666666667  0.2631033333333329  0.4661499999999995   F   F   F
  0.5904800000000001  0.1489866666666667  0.2772999999999994   F   F   F
  0.6498166666666666  0.0096100000000000  0.4660399999999995   F   F   F
  0.4489066666666667  0.2054033333333332  0.3781799999999995   F   F   F
  0.5088166666666667  0.3183799999999997  0.2841299999999997   F   F   F
  0.4763133333333336  0.0107966666666668  0.4670299999999991   F   F   F
  0.3910400000000002  0.0943899999999998  0.1865099999999996   F   F   F
  0.5922166666666667  0.0701400000000002  0.2802799999999995   F   F   F
  0.6463700000000000  0.0160900000000003  0.1873999999999997   F   F   F
  0.5894000000000000  0.2334666666666668  0.2804099999999998   F   F   F
  0.5337433333333337  0.2899033333333330  0.0889399999999998   F   F   F
  0.3684233333333335  0.2874666666666663  0.3797699999999999   F   F   F
  0.9796433333333336  0.1783566666666667  0.4661399999999995   F   F   F
  0.7828433333333336  0.1229033333333335  0.3784100000000001   F   F   F
  0.9784900000000004  0.0940800000000002  0.1897199999999997   F   F   F
  0.7261200000000002  0.2631033333333330  0.4661499999999996   F   F   F
  0.9238133333333335  0.1489866666666667  0.2772999999999994   F   F   F
  0.9831500000000002  0.0096100000000001  0.4660399999999995   F   F   F
  0.7822400000000002  0.2054033333333332  0.3781799999999995   F   F   F
  0.8421500000000001  0.3183799999999997  0.2841299999999995   F   F   F
  0.8096466666666670  0.0107966666666668  0.4670299999999991   F   F   F
  0.7243733333333336  0.0943899999999999  0.1865099999999996   F   F   F
  0.9255500000000002  0.0701400000000001  0.2802799999999995   F   F   F
  0.9797033333333335  0.0160900000000004  0.1873999999999997   F   F   F
  0.9227333333333334  0.2334666666666668  0.2804099999999998   F   F   F
  0.8670766666666671  0.2899033333333330  0.0889399999999999   F   F   F
  0.7017566666666668  0.2874666666666663  0.3797699999999999   F   F   F
  0.3129766666666668  0.5116900000000000  0.4661399999999995   F   F   F
  0.1161766666666667  0.4562366666666667  0.3784100000000001   F   F   F
  0.3118233333333337  0.4274133333333334  0.1897199999999998   F   F   F
  0.0594533333333333  0.5964366666666664  0.4661499999999995   F   F   F
  0.2571466666666667  0.4823200000000001  0.2772999999999994   F   F   F
  0.3164833333333334  0.3429433333333334  0.4660399999999995   F   F   F
  0.1155733333333333  0.5387366666666664  0.3781799999999995   F   F   F
  0.1754833333333332  0.6517133333333330  0.2841299999999995   F   F   F
  0.1429800000000002  0.3441300000000000  0.4670299999999991   F   F   F
  0.0577066666666667  0.4277233333333332  0.1865099999999996   F   F   F
  0.2588833333333334  0.4034733333333335  0.2802799999999995   F   F   F
  0.3130366666666666  0.3494233333333335  0.1873999999999997   F   F   F
  0.2560666666666667  0.5668000000000000  0.2804099999999998   F   F   F
  0.2004100000000002  0.6232366666666662  0.0889399999999999   F   F   F
  0.0350900000000001  0.6207999999999997  0.3797699999999998   F   F   F
  0.6463100000000001  0.5116899999999999  0.4661399999999995   F   F   F
  0.4495100000000000  0.4562366666666667  0.3784100000000001   F   F   F
  0.6451566666666670  0.4274133333333333  0.1897199999999998   F   F   F
  0.3927866666666667  0.5964366666666663  0.4661499999999996   F   F   F
  0.5904800000000001  0.4823200000000000  0.2772999999999994   F   F   F
  0.6498166666666666  0.3429433333333334  0.4660399999999995   F   F   F
  0.4489066666666667  0.5387366666666664  0.3781799999999995   F   F   F
  0.5088166666666667  0.6517133333333329  0.2841299999999997   F   F   F
  0.4763133333333336  0.3441300000000001  0.4670299999999991   F   F   F
  0.3910400000000002  0.4277233333333331  0.1865099999999996   F   F   F
  0.5922166666666667  0.4034733333333334  0.2802799999999995   F   F   F
  0.6463700000000000  0.3494233333333335  0.1873999999999997   F   F   F
  0.5894000000000000  0.5668000000000001  0.2804099999999998   F   F   F
  0.5337433333333337  0.6232366666666662  0.0889399999999998   F   F   F
  0.3684233333333335  0.6207999999999996  0.3797700000000000   F   F   F
  0.9796433333333336  0.5116900000000000  0.4661399999999997   F   F   F
  0.7828433333333336  0.4562366666666667  0.3784100000000001   F   F   F
  0.9784900000000004  0.4274133333333334  0.1897199999999997   F   F   F
  0.7261200000000002  0.5964366666666663  0.4661499999999995   F   F   F
  0.9238133333333335  0.4823200000000000  0.2772999999999994   F   F   F
  0.9831500000000002  0.3429433333333335  0.4660399999999995   F   F   F
  0.7822400000000002  0.5387366666666664  0.3781799999999994   F   F   F
  0.8421500000000001  0.6517133333333329  0.2841299999999995   F   F   F
  0.8096466666666670  0.3441300000000000  0.4670299999999991   F   F   F
  0.7243733333333336  0.4277233333333332  0.1865099999999997   F   F   F
  0.9255500000000002  0.4034733333333334  0.2802799999999995   F   F   F
  0.9797033333333335  0.3494233333333336  0.1873999999999997   F   F   F
  0.9227333333333334  0.5668000000000001  0.2804099999999997   F   F   F
  0.8670766666666671  0.6232366666666662  0.0889399999999998   F   F   F
  0.7017566666666668  0.6207999999999996  0.3797699999999999   F   F   F
  0.3129766666666668  0.8450233333333332  0.4661399999999996   F   F   F
  0.1161766666666667  0.7895700000000001  0.3784100000000001   F   F   F
  0.3118233333333337  0.7607466666666667  0.1897199999999998   F   F   F
  0.0594533333333333  0.9297699999999997  0.4661499999999996   F   F   F
  0.2571466666666667  0.8156533333333335  0.2772999999999994   F   F   F
  0.3164833333333334  0.6762766666666666  0.4660399999999996   F   F   F
  0.1155733333333333  0.8720699999999997  0.3781799999999994   F   F   F
  0.1754833333333332  0.9850466666666664  0.2841299999999996   F   F   F
  0.1429800000000002  0.6774633333333335  0.4670299999999991   F   F   F
  0.0577066666666667  0.7610566666666665  0.1865099999999996   F   F   F
  0.2588833333333334  0.7368066666666666  0.2802799999999995   F   F   F
  0.3130366666666666  0.6827566666666667  0.1873999999999997   F   F   F
  0.2560666666666667  0.9001333333333332  0.2804099999999998   F   F   F
  0.2004100000000002  0.9565699999999995  0.0889399999999999   F   F   F
  0.0350900000000001  0.9541333333333328  0.3797699999999999   F   F   F
  0.6463100000000001  0.8450233333333331  0.4661399999999995   F   F   F
  0.4495100000000000  0.7895699999999999  0.3784100000000001   F   F   F
  0.6451566666666670  0.7607466666666666  0.1897199999999997   F   F   F
  0.3927866666666667  0.9297699999999995  0.4661499999999995   F   F   F
  0.5904800000000001  0.8156533333333335  0.2772999999999994   F   F   F
  0.6498166666666666  0.6762766666666666  0.4660399999999995   F   F   F
  0.4489066666666667  0.8720699999999997  0.3781799999999995   F   F   F
  0.5088166666666667  0.9850466666666664  0.2841299999999996   F   F   F
  0.4763133333333336  0.6774633333333334  0.4670299999999991   F   F   F
  0.3910400000000002  0.7610566666666664  0.1865099999999996   F   F   F
  0.5922166666666667  0.7368066666666666  0.2802799999999994   F   F   F
  0.6463700000000000  0.6827566666666669  0.1873999999999997   F   F   F
  0.5894000000000000  0.9001333333333333  0.2804099999999997   F   F   F
  0.5337433333333337  0.9565699999999995  0.0889399999999999   F   F   F
  0.3684233333333335  0.9541333333333328  0.3797699999999999   F   F   F
  0.9796433333333336  0.8450233333333333  0.4661399999999996   F   F   F
  0.7828433333333336  0.7895700000000001  0.3784100000000001   F   F   F
  0.9784900000000004  0.7607466666666667  0.1897199999999997   F   F   F
  0.7261200000000002  0.9297699999999995  0.4661499999999996   F   F   F
  0.9238133333333335  0.8156533333333333  0.2772999999999994   F   F   F
  0.9831500000000002  0.6762766666666667  0.4660399999999995   F   F   F
  0.7822400000000002  0.8720699999999999  0.3781799999999995   F   F   F
  0.8421500000000001  0.9850466666666665  0.2841299999999995   F   F   F
  0.8096466666666670  0.6774633333333333  0.4670299999999992   F   F   F
  0.7243733333333336  0.7610566666666666  0.1865099999999997   F   F   F
  0.9255500000000002  0.7368066666666666  0.2802799999999994   F   F   F
  0.9797033333333335  0.6827566666666669  0.1873999999999997   F   F   F
  0.9227333333333334  0.9001333333333335  0.2804099999999997   F   F   F
  0.8670766666666671  0.9565699999999995  0.0889399999999998   F   F   F
  0.7017566666666668  0.9541333333333329  0.3797699999999999   F   F   F
  0.0044866666666667  0.0696900000000000  0.2792299999999994   F   F   F
  0.0346066666666667  0.0408100000000000  0.0915799999999999   F   F   F
  0.0633366666666666  0.0097633333333336  0.4696599999999996   F   F   F
  0.1161533333333334  0.2036499999999998  0.0888399999999998   F   F   F
  0.1401366666666668  0.1758200000000000  0.1878399999999997   F   F   F
  0.1179733333333334  0.2883699999999993  0.3771599999999997   F   F   F
  0.2830466666666669  0.1203100000000001  0.3723300000000000   F   F   F
  0.0615100000000001  0.1737033333333329  0.1860499999999997   F   F   F
  0.0332600000000002  0.0391900000000001  0.3772599999999997   F   F   F
  0.1484800000000001  0.0122566666666667  0.1864499999999998   F   F   F
  0.3093933333333334  0.1737299999999998  0.1901299999999997   F   F   F
  0.0347700000000003  0.2075633333333333  0.3799099999999994   F   F   F
  0.1995700000000000  0.2910566666666666  0.3747999999999997   F   F   F
  0.3154900000000000  0.2611900000000001  0.4679799999999997   F   F   F
  0.2007300000000000  0.0373466666666668  0.3750699999999991   F   F   F
  0.2017266666666667  0.1235966666666666  0.0954499999999999   F   F   F
  0.3378200000000001  0.0696900000000000  0.2792299999999994   F   F   F
  0.3679400000000000  0.0408100000000000  0.0915799999999999   F   F   F
  0.3966700000000000  0.0097633333333337  0.4696599999999996   F   F   F
  0.4494866666666668  0.2036499999999998  0.0888399999999998   F   F   F
  0.4734700000000002  0.1758200000000000  0.1878399999999997   F   F   F
  0.4513066666666669  0.2883699999999994  0.3771599999999996   F   F   F
  0.6163800000000003  0.1203100000000001  0.3723300000000000   F   F   F
  0.3948433333333335  0.1737033333333329  0.1860499999999997   F   F   F
  0.3665933333333335  0.0391900000000001  0.3772599999999996   F   F   F
  0.4818133333333335  0.0122566666666667  0.1864499999999998   F   F   F
  0.6427266666666669  0.1737299999999998  0.1901299999999997   F   F   F
  0.3681033333333337  0.2075633333333332  0.3799099999999993   F   F   F
  0.5329033333333334  0.2910566666666666  0.3747999999999996   F   F   F
  0.6488233333333334  0.2611900000000002  0.4679799999999997   F   F   F
  0.5340633333333334  0.0373466666666668  0.3750699999999990   F   F   F
  0.5350600000000002  0.1235966666666666  0.0954499999999999   F   F   F
  0.6711533333333334  0.0696900000000000  0.2792299999999993   F   F   F
  0.7012733333333334  0.0408100000000000  0.0915799999999999   F   F   F
  0.7300033333333334  0.0097633333333337  0.4696599999999996   F   F   F
  0.7828200000000002  0.2036499999999998  0.0888399999999998   F   F   F
  0.8068033333333336  0.1758199999999999  0.1878399999999997   F   F   F
  0.7846400000000002  0.2883699999999995  0.3771599999999997   F   F   F
  0.9497133333333337  0.1203100000000002  0.3723300000000000   F   F   F
  0.7281766666666669  0.1737033333333329  0.1860499999999997   F   F   F
  0.6999266666666671  0.0391900000000001  0.3772599999999997   F   F   F
  0.8151466666666670  0.0122566666666667  0.1864499999999998   F   F   F
  0.9760600000000003  0.1737299999999997  0.1901299999999997   F   F   F
  0.7014366666666673  0.2075633333333333  0.3799099999999994   F   F   F
  0.8662366666666669  0.2910566666666667  0.3747999999999997   F   F   F
  0.9821566666666669  0.2611900000000003  0.4679799999999998   F   F   F
  0.8673966666666669  0.0373466666666668  0.3750699999999991   F   F   F
  0.8683933333333336  0.1235966666666665  0.0954499999999999   F   F   F
  0.0044866666666667  0.4030233333333332  0.2792299999999994   F   F   F
  0.0346066666666667  0.3741433333333332  0.0915799999999999   F   F   F
  0.0633366666666666  0.3430966666666669  0.4696599999999996   F   F   F
  0.1161533333333334  0.5369833333333330  0.0888399999999998   F   F   F
  0.1401366666666668  0.5091533333333332  0.1878399999999997   F   F   F
  0.1179733333333334  0.6217033333333327  0.3771599999999996   F   F   F
  0.2830466666666669  0.4536433333333333  0.3723300000000000   F   F   F
  0.0615100000000001  0.5070366666666662  0.1860499999999997   F   F   F
  0.0332600000000002  0.3725233333333333  0.3772599999999997   F   F   F
  0.1484800000000001  0.3455900000000001  0.1864499999999998   F   F   F
  0.3093933333333334  0.5070633333333331  0.1901299999999996   F   F   F
  0.0347700000000003  0.5408966666666667  0.3799099999999994   F   F   F
  0.1995700000000000  0.6243900000000000  0.3747999999999996   F   F   F
  0.3154900000000000  0.5945233333333335  0.4679799999999996   F   F   F
  0.2007300000000000  0.3706800000000000  0.3750699999999990   F   F   F
  0.2017266666666667  0.4569299999999999  0.0954499999999999   F   F   F
  0.3378200000000001  0.4030233333333333  0.2792299999999994   F   F   F
  0.3679400000000000  0.3741433333333333  0.0915799999999999   F   F   F
  0.3966700000000000  0.3430966666666669  0.4696599999999996   F   F   F
  0.4494866666666668  0.5369833333333331  0.0888399999999998   F   F   F
  0.4734700000000002  0.5091533333333332  0.1878399999999998   F   F   F
  0.4513066666666669  0.6217033333333326  0.3771599999999997   F   F   F
  0.6163800000000003  0.4536433333333333  0.3723300000000000   F   F   F
  0.3948433333333335  0.5070366666666661  0.1860499999999997   F   F   F
  0.3665933333333335  0.3725233333333333  0.3772599999999997   F   F   F
  0.4818133333333335  0.3455900000000000  0.1864499999999998   F   F   F
  0.6427266666666669  0.5070633333333330  0.1901299999999997   F   F   F
  0.3681033333333337  0.5408966666666666  0.3799099999999994   F   F   F
  0.5329033333333334  0.6243899999999999  0.3747999999999997   F   F   F
  0.6488233333333334  0.5945233333333335  0.4679799999999998   F   F   F
  0.5340633333333334  0.3706800000000000  0.3750699999999991   F   F   F
  0.5350600000000002  0.4569299999999999  0.0954499999999999   F   F   F
  0.6711533333333334  0.4030233333333332  0.2792299999999993   F   F   F
  0.7012733333333334  0.3741433333333333  0.0915799999999999   F   F   F
  0.7300033333333334  0.3430966666666669  0.4696599999999996   F   F   F
  0.7828200000000002  0.5369833333333331  0.0888399999999998   F   F   F
  0.8068033333333336  0.5091533333333333  0.1878399999999997   F   F   F
  0.7846400000000002  0.6217033333333326  0.3771599999999996   F   F   F
  0.9497133333333337  0.4536433333333334  0.3723300000000000   F   F   F
  0.7281766666666669  0.5070366666666661  0.1860499999999997   F   F   F
  0.6999266666666671  0.3725233333333333  0.3772599999999996   F   F   F
  0.8151466666666670  0.3455900000000001  0.1864499999999998   F   F   F
  0.9760600000000003  0.5070633333333330  0.1901299999999996   F   F   F
  0.7014366666666673  0.5408966666666666  0.3799099999999994   F   F   F
  0.8662366666666669  0.6243900000000000  0.3747999999999996   F   F   F
  0.9821566666666669  0.5945233333333335  0.4679799999999998   F   F   F
  0.8673966666666669  0.3706800000000000  0.3750699999999990   F   F   F
  0.8683933333333336  0.4569299999999998  0.0954499999999999   F   F   F
  0.0044866666666667  0.7363566666666667  0.2792299999999994   F   F   F
  0.0346066666666667  0.7074766666666665  0.0915799999999999   F   F   F
  0.0633366666666666  0.6764300000000000  0.4696599999999996   F   F   F
  0.1161533333333334  0.8703166666666662  0.0888399999999999   F   F   F
  0.1401366666666668  0.8424866666666666  0.1878399999999998   F   F   F
  0.1179733333333334  0.9550366666666660  0.3771599999999997   F   F   F
  0.2830466666666669  0.7869766666666665  0.3723300000000001   F   F   F
  0.0615100000000001  0.8403699999999997  0.1860499999999997   F   F   F
  0.0332600000000002  0.7058566666666665  0.3772599999999996   F   F   F
  0.1484800000000001  0.6789233333333333  0.1864499999999998   F   F   F
  0.3093933333333334  0.8403966666666663  0.1901299999999997   F   F   F
  0.0347700000000003  0.8742299999999998  0.3799099999999993   F   F   F
  0.1995700000000000  0.9577233333333331  0.3747999999999996   F   F   F
  0.3154900000000000  0.9278566666666667  0.4679799999999998   F   F   F
  0.2007300000000000  0.7040133333333333  0.3750699999999990   F   F   F
  0.2017266666666667  0.7902633333333332  0.0954499999999999   F   F   F
  0.3378200000000001  0.7363566666666665  0.2792299999999993   F   F   F
  0.3679400000000000  0.7074766666666666  0.0915799999999999   F   F   F
  0.3966700000000000  0.6764300000000003  0.4696599999999996   F   F   F
  0.4494866666666668  0.8703166666666662  0.0888399999999998   F   F   F
  0.4734700000000002  0.8424866666666665  0.1878399999999998   F   F   F
  0.4513066666666669  0.9550366666666659  0.3771599999999996   F   F   F
  0.6163800000000003  0.7869766666666667  0.3723300000000000   F   F   F
  0.3948433333333335  0.8403699999999995  0.1860499999999997   F   F   F
  0.3665933333333335  0.7058566666666666  0.3772599999999996   F   F   F
  0.4818133333333335  0.6789233333333331  0.1864499999999998   F   F   F
  0.6427266666666669  0.8403966666666662  0.1901299999999997   F   F   F
  0.3681033333333337  0.8742299999999997  0.3799099999999994   F   F   F
  0.5329033333333334  0.9577233333333333  0.3747999999999996   F   F   F
  0.6488233333333334  0.9278566666666668  0.4679799999999997   F   F   F
  0.5340633333333334  0.7040133333333334  0.3750699999999990   F   F   F
  0.5350600000000002  0.7902633333333333  0.0954499999999999   F   F   F
  0.6711533333333334  0.7363566666666665  0.2792299999999994   F   F   F
  0.7012733333333334  0.7074766666666665  0.0915799999999999   F   F   F
  0.7300033333333334  0.6764300000000003  0.4696599999999996   F   F   F
  0.7828200000000002  0.8703166666666663  0.0888399999999998   F   F   F
  0.8068033333333336  0.8424866666666664  0.1878399999999997   F   F   F
  0.7846400000000002  0.9550366666666660  0.3771599999999997   F   F   F
  0.9497133333333337  0.7869766666666667  0.3723300000000000   F   F   F
  0.7281766666666669  0.8403699999999994  0.1860499999999997   F   F   F
  0.6999266666666671  0.7058566666666666  0.3772599999999997   F   F   F
  0.8151466666666670  0.6789233333333333  0.1864499999999998   F   F   F
  0.9760600000000003  0.8403966666666662  0.1901299999999996   F   F   F
  0.7014366666666673  0.8742299999999998  0.3799099999999995   F   F   F
  0.8662366666666669  0.9577233333333333  0.3747999999999997   F   F   F
  0.9821566666666669  0.9278566666666668  0.4679799999999998   F   F   F
  0.8673966666666669  0.7040133333333334  0.3750699999999991   F   F   F
  0.8683933333333336  0.7902633333333331  0.0954499999999999   F   F   F
  0.5055184959324606  0.4795131457008273  0.5519786144822590   T   T   T
